"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","00 Forbrugerprisindekset i alt",3.5,4.1,4.7,5.9,6.5,7.3,7.6,8.0,9.3,9.5,8.6,8.3
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","01 Fødevarer og ikke-alkoholiske drikkevarer",3.9,5.5,6.2,6.8,10.0,12.9,14.8,15.9,15.6,16.0,15.8,15.5
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","01.1 Fødevarer",4.2,5.5,6.5,7.6,10.6,13.5,16.0,17.0,16.3,16.8,16.5,16.4
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","01.2 Ikke-alkoholiske drikkevarer",1.9,4.6,3.8,2.0,6.0,8.5,7.5,9.7,10.6,10.9,10.7,10.1
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","02. Alkoholiske drikkevarer og tobak",-0.8,1.5,2.4,8.1,8.6,9.1,9.0,9.1,9.2,9.6,9.2,9.2
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","02.1 Alkoholiske drikkevarer",1.5,3.9,4.2,2.2,3.7,5.4,5.1,5.0,5.7,6.9,5.7,5.1
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","02.2 Tobak",-1.7,0.6,1.8,10.6,10.6,10.7,10.7,10.8,10.8,10.8,10.8,10.8
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","03. Beklædning og fodtøj",-0.3,-0.8,1.7,2.0,1.5,1.6,4.2,3.9,5.0,4.7,3.4,3.8
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","03.1 Beklædning",-0.6,-1.0,2.2,2.1,1.9,1.7,4.6,3.9,5.3,4.6,3.3,3.9
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","03.2 Fodtøj",0.7,-0.5,0.3,1.9,0.3,2.3,4.2,4.5,4.1,5.9,4.2,3.6
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","04. Boligbenyttelse, elektricitet og opvarmning",6.3,5.6,6.1,8.1,7.7,7.9,8.1,8.2,11.7,11.8,10.2,8.9
