"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","00 Forbrugerprisindekset i alt",2.0,2.0,2.6,2.7,2.5,2.3,2.7,3.0,3.1,2.9,3.1,3.3
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","01 Fødevarer og ikke-alkoholiske drikkevarer",-2.6,-2.0,-0.3,0.0,-0.3,-0.8,0.7,1.8,2.0,2.5,2.9,3.8
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","01.1 Fødevarer",-2.6,-2.5,-0.8,-0.7,-0.7,-1.3,0.2,1.3,1.6,1.9,2.6,3.4
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","01.2 Ikke-alkoholiske drikkevarer",-2.5,1.6,2.0,4.8,1.7,2.9,3.1,4.5,5.0,5.9,4.8,6.4
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","02. Alkoholiske drikkevarer og tobak",7.8,6.9,6.8,7.2,6.8,6.8,11.6,12.1,11.8,11.1,13.3,12.8
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","02.1 Alkoholiske drikkevarer",-0.4,-0.9,-1.1,-0.3,-1.1,-1.1,-0.4,0.5,0.8,-0.9,2.1,0.9
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","02.2 Tobak",12.9,11.7,11.7,11.7,11.6,11.6,19.1,19.1,18.6,18.4,20.1,20.1
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","03. Beklædning og fodtøj",3.6,3.7,1.3,1.0,-0.3,-1.8,-1.6,0.5,-0.3,-0.4,-1.1,-0.7
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","03.1 Beklædning",2.6,2.5,1.6,0.8,-0.1,-1.6,-1.0,1.9,0.3,0.4,0.1,0.4
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","03.2 Fodtøj",8.2,9.3,0.4,2.4,-1.1,-2.0,-3.7,-5.5,-3.1,-4.1,-6.1,-5.8
