"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","00 Forbrugerprisindekset i alt",1.9,2.0,1.4,1.3,1.3,1.3,1.1,0.8,0.9,1.1,0.9,1.2
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","01 Fødevarer og ikke-alkoholiske drikkevarer",2.1,1.1,1.5,1.0,0.8,0.1,-0.1,-0.4,0.5,-0.2,-1.2,-1.2
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","01.1 Fødevarer",2.6,1.5,1.8,1.6,0.8,0.2,0.7,0.1,1.2,0.1,-0.8,-0.6
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","01.2 Ikke-alkoholiske drikkevarer",-1.9,-2.2,-1.2,-3.5,0.4,-0.9,-5.9,-4.0,-4.3,-3.0,-4.4,-5.3
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","02. Alkoholiske drikkevarer og tobak",6.3,5.0,5.3,2.8,1.8,1.5,1.7,1.5,1.4,0.7,1.3,1.3
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","02.1 Alkoholiske drikkevarer",3.2,1.4,1.5,1.6,2.7,1.8,2.1,2.0,2.4,0.0,1.8,1.6
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","02.2 Tobak",8.4,7.5,7.8,3.6,1.6,1.6,1.6,1.4,0.8,1.0,1.1,1.1
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","03. Beklædning og fodtøj",-1.1,0.6,1.6,1.6,0.3,0.0,1.8,2.9,-0.1,1.0,-0.2,1.4
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","03.1 Beklædning",-1.8,-0.5,0.1,0.6,-0.7,-1.7,1.0,1.8,-1.1,0.1,-1.7,0.4
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","03.2 Fodtøj",1.2,4.5,6.4,5.0,3.8,6.5,6.0,7.2,3.7,4.4,4.8,5.3
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","04. Boligbenyttelse, elektricitet og opvarmning",2.7,2.5,2.1,2.0,2.2,2.2,2.0,1.8,2.0,2.1,2.2,2.3
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","04.1 Faktisk husleje",2.6,2.2,2.2,2.0,2.2,2.2,2.1,2.1,2.2,2.2,2.2,2.2
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","04.2 Beregnet lejeværdi af bolig",2.7,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","04.3 Vedligeholdelse og reparation af bolig",2.3,2.5,2.9,2.4,2.9,2.3,2.1,2.0,1.7,1.5,0.7,0.4
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","04.4 Vandforsyning og andre tjenester i forbindelse med boligen",2.6,2.6,2.6,2.6,2.6,2.6,2.0,2.0,2.0,2.0,2.0,2.0
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","04.5 Elektricitet, gas og andet brændsel",2.7,3.3,1.2,1.7,1.8,1.9,0.8,0.5,1.0,1.9,2.0,2.7
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","05. Møbler, husholdningsudstyr og husholdningstjenester",0.2,-0.4,1.4,-0.5,1.4,0.3,0.6,0.1,0.3,-0.6,0.1,-1.2
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","05.1 Møbler og boligudstyr, tæpper og anden gulvbelægning",-0.9,-2.6,1.2,-2.7,1.0,-1.1,0.2,-1.4,-1.3,-4.0,-1.8,-3.2
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","05.2 Boligtekstiler",1.9,1.0,5.3,4.1,4.7,3.5,3.0,2.5,3.9,4.2,5.2,0.3
