"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","00 Forbrugerprisindekset i alt",2.3,2.6,2.4,1.9,1.9,1.8,1.7,1.6,1.5,1.6,1.6,1.6
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","01 Fødevarer og ikke-alkoholiske drikkevarer",3.6,2.9,2.0,0.7,-0.1,-0.4,-1.1,-1.6,-1.7,-1.8,-2.4,-3.0
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","01.1 Fødevarer",3.2,2.9,1.8,0.7,-0.3,-0.5,-1.1,-1.6,-1.7,-2.0,-2.5,-3.1
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","01.2 Ikke-alkoholiske drikkevarer",5.8,3.2,4.1,0.0,1.1,-0.1,-1.5,-1.9,-1.7,-0.5,-1.3,-2.5
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","02. Alkoholiske drikkevarer og tobak",3.6,5.0,3.3,2.4,2.6,2.5,2.2,1.4,1.3,2.1,0.5,1.0
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","02.1 Alkoholiske drikkevarer",6.1,7.6,6.1,3.9,4.8,4.1,3.4,1.6,0.7,2.3,-1.3,0.0
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","02.2 Tobak",1.7,2.8,1.0,1.0,1.1,1.1,1.1,1.1,1.6,1.7,1.7,1.7
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","03. Beklædning og fodtøj",2.5,-3.6,0.4,1.1,1.7,1.3,5.4,1.3,1.4,0.6,1.3,1.0
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","03.1 Beklædning",2.4,-4.3,-1.1,0.2,0.9,0.4,3.7,-0.7,0.0,-0.7,-0.3,-0.6
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","03.2 Fodtøj",4.0,-0.7,6.9,4.9,5.9,5.6,13.4,11.3,8.0,6.4,8.9,9.5
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","04. Boligbenyttelse, elektricitet og opvarmning",2.0,3.2,2.8,2.4,2.6,2.5,2.0,2.2,2.2,1.8,2.1,2.5
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","04.1 Faktisk husleje",2.3,3.0,3.0,3.1,2.8,2.8,2.6,2.7,2.8,2.8,3.0,3.0
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","04.2 Beregnet lejeværdi af bolig",2.3,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","04.3 Vedligeholdelse og reparation af bolig",3.2,3.5,2.4,2.7,2.8,2.3,2.4,2.8,2.8,2.5,3.0,2.4
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","04.4 Vandforsyning og andre tjenester i forbindelse med boligen",8.0,8.0,8.0,8.1,8.1,8.1,7.1,7.1,7.1,7.0,7.0,7.0
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","04.5 Elektricitet, gas og andet brændsel",-0.3,2.1,1.1,-1.4,0.0,0.0,-1.8,-1.0,-1.1,-3.3,-2.0,-0.6
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","05. Møbler, husholdningsudstyr og husholdningstjenester",3.6,3.1,4.0,2.5,4.0,4.4,3.2,3.2,2.3,2.8,1.7,1.6
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","05.1 Møbler og boligudstyr, tæpper og anden gulvbelægning",4.0,3.0,3.4,0.9,5.0,6.3,2.6,3.4,1.7,2.0,0.6,-0.2
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","05.2 Boligtekstiler",3.9,2.1,2.6,0.3,1.6,2.3,2.7,1.5,0.0,0.5,0.1,-0.2
