"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","00 Forbrugerprisindekset i alt",2.3,2.2,2.3,2.0,2.0,1.7,1.5,1.4,1.5,2.0,2.5,2.7
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","01 Fødevarer og ikke-alkoholiske drikkevarer",5.6,4.9,4.5,5.0,4.7,2.8,2.3,1.5,2.9,5.4,6.8,6.8
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","01.1 Fødevarer",5.6,5.3,4.3,5.4,4.3,2.6,2.2,1.2,2.7,5.7,7.1,7.0
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","01.2 Ikke-alkoholiske drikkevarer",5.8,2.0,5.6,2.6,6.5,4.0,2.5,3.7,3.6,4.2,4.8,5.0
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","02. Alkoholiske drikkevarer og tobak",2.1,2.0,1.4,2.9,1.8,1.1,0.7,1.8,0.8,1.5,2.1,2.2
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","02.1 Alkoholiske drikkevarer",3.1,2.3,1.7,5.6,2.3,0.8,-0.1,1.4,-1.0,0.7,1.8,2.3
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","02.2 Tobak",1.2,1.5,1.2,1.2,1.5,1.5,1.5,2.2,2.2,2.2,2.2,2.2
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","03. Beklædning og fodtøj",-2.5,-1.6,0.1,0.0,0.2,0.4,-1.0,-2.0,-3.8,-3.1,-2.4,-2.6
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","03.1 Beklædning",-4.3,-3.2,-0.8,-1.0,-1.0,-0.9,-3.5,-4.6,-4.4,-4.6,-3.7,-3.9
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","03.2 Fodtøj",4.7,5.3,4.3,4.8,5.6,6.7,9.2,9.3,-1.0,4.2,3.6,3.2
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","04. Boligbenyttelse, elektricitet og opvarmning",2.8,2.8,2.9,1.7,1.7,1.7,1.9,1.9,1.9,1.7,2.2,2.2
