"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","00 Forbrugerprisindekset i alt",7.7,7.6,7.1,5.5,3.3,2.7,2.9,2.5,1.3,0.4,0.9,1.1
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","01 Fødevarer og ikke-alkoholiske drikkevarer",14.8,15.0,16.2,13.6,10.8,8.9,6.7,5.3,4.9,3.7,2.9,2.4
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","01.1 Fødevarer",15.4,15.7,16.8,13.6,10.9,8.8,6.1,4.7,4.6,3.4,2.7,1.9
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","01.2 Ikke-alkoholiske drikkevarer",11.3,10.6,12.7,13.4,9.9,8.9,10.4,8.9,6.8,4.9,4.4,5.6
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","02. Alkoholiske drikkevarer og tobak",10.2,9.8,9.1,2.4,2.9,2.6,2.8,2.7,2.4,2.1,2.7,2.2
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","02.1 Alkoholiske drikkevarer",7.0,6.5,5.7,5.1,5.8,4.9,5.0,5.0,4.1,2.6,4.1,3.3
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","02.2 Tobak",10.9,10.6,9.9,1.2,1.2,1.2,1.2,1.2,1.2,1.5,1.6,1.7
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","03. Beklædning og fodtøj",4.6,5.3,3.3,3.9,2.6,2.2,1.0,0.6,-0.3,-0.1,-0.5,0.0
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","03.1 Beklædning",4.3,4.7,3.2,4.0,2.5,2.2,-0.2,-0.7,-1.5,-0.9,-1.9,-0.9
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","03.2 Fodtøj",5.0,7.4,3.4,2.5,2.1,0.2,2.2,2.1,2.6,1.5,3.1,2.2
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","04. Boligbenyttelse, elektricitet og opvarmning",6.1,6.1,5.3,2.6,-1.1,-1.6,-0.5,-0.8,-3.9,-4.6,-3.1,-2.0
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","04.1 Faktisk husleje",2.8,2.9,2.9,2.9,2.7,2.7,2.7,2.7,2.7,2.7,2.5,2.5
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","04.2 Beregnet lejeværdi af bolig",2.8,2.9,2.9,2.9,2.7,2.7,2.7,2.7,2.7,2.7,2.6,2.6
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","04.3 Vedligeholdelse og reparation af bolig",9.4,10.0,9.4,9.1,5.1,7.2,6.1,6.0,0.5,1.2,4.2,1.9
