"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","00 Forbrugerprisindekset i alt",2.7,2.5,2.5,2.3,2.4,2.4,2.5,2.8,2.6,2.3,2.4,2.1
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","01 Fødevarer og ikke-alkoholiske drikkevarer",6.2,6.0,5.2,4.4,4.0,4.3,4.1,4.8,4.6,3.1,3.4,2.7
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","01.1 Fødevarer",4.9,5.3,5.2,4.4,4.3,4.6,4.5,5.3,5.1,3.7,4.0,3.4
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","01.2 Ikke-alkoholiske drikkevarer",13.3,9.6,4.7,4.2,0.8,1.5,0.7,0.6,0.7,-1.9,-1.0,-3.3
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","02. Alkoholiske drikkevarer og tobak",4.5,5.4,5.2,8.1,8.7,8.2,8.0,8.6,8.5,8.8,8.1,7.8
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","02.1 Alkoholiske drikkevarer",6.2,7.7,8.8,8.7,7.7,8.0,7.5,8.8,7.7,8.4,6.6,6.9
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","02.2 Tobak",3.4,3.9,3.0,7.6,9.3,8.3,8.2,8.5,9.1,9.1,8.7,8.5
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","03. Beklædning og fodtøj",6.4,2.4,2.8,1.0,1.9,1.1,3.2,0.2,0.9,1.1,1.9,1.1
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","03.1 Beklædning",5.1,1.1,1.3,-0.3,0.6,0.4,1.9,-1.5,-1.1,-1.0,0.2,-0.9
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","03.2 Fodtøj",9.9,6.1,8.7,5.1,5.2,2.2,5.2,5.7,8.2,8.5,7.5,7.4
