"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","00 Forbrugerprisindekset i alt",3.1,3.4,3.3,3.4,3.5,3.9,4.0,4.4,4.1,3.7,3.1,2.8
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","01 Fødevarer og ikke-alkoholiske drikkevarer",7.2,7.1,7.6,7.9,8.1,9.4,10.4,10.8,8.8,6.4,4.6,4.3
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","01.1 Fødevarer",7.3,6.9,7.9,7.7,8.4,9.9,10.5,11.2,8.8,6.5,4.2,3.8
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","01.2 Ikke-alkoholiske drikkevarer",6.5,7.7,5.0,9.1,6.2,6.7,9.7,8.1,9.0,5.6,6.5,7.1
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","02. Alkoholiske drikkevarer og tobak",3.0,2.1,3.4,3.8,4.9,4.8,4.8,5.5,5.9,4.6,5.1,5.2
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","02.1 Alkoholiske drikkevarer",4.3,3.7,4.4,5.3,8.2,8.0,8.0,10.5,11.8,8.7,9.7,9.5
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","02.2 Tobak",2.2,1.0,2.8,2.8,2.5,2.5,2.5,1.7,1.7,1.7,1.7,1.7
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","03. Beklædning og fodtøj",-1.7,2.6,-1.0,-2.9,-2.9,-2.4,-4.4,1.8,2.8,1.8,1.2,0.1
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","03.1 Beklædning",-2.1,2.1,-1.7,-3.3,-4.0,-3.3,-4.1,2.7,2.6,2.3,1.5,0.2
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","03.2 Fodtøj",0.7,5.2,2.4,-1.1,1.9,1.4,-5.5,-1.5,3.8,-0.3,-0.3,-0.7
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","04. Boligbenyttelse, elektricitet og opvarmning",2.8,3.0,3.2,3.9,3.7,3.9,4.3,4.1,3.7,4.4,3.8,3.4
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","04.1 Faktisk husleje",2.1,2.3,2.3,2.3,2.6,2.7,3.5,3.5,2.6,2.6,2.4,2.4
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","04.2 Beregnet lejeværdi af bolig",2.1,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","04.3 Vedligeholdelse og reparation af bolig",5.6,5.9,5.9,5.9,5.6,4.1,3.6,3.5,3.3,3.4,3.2,3.4
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","04.4 Vandforsyning og andre tjenester i forbindelse med boligen",6.1,6.1,6.1,6.1,6.1,6.1,6.9,6.9,6.9,7.1,7.1,7.1
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","04.5 Elektricitet, gas og andet brændsel",3.9,3.8,4.3,7.7,6.5,7.1,7.3,6.4,6.4,10.0,6.8,5.4
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","05. Møbler, husholdningsudstyr og husholdningstjenester",1.3,1.5,1.5,1.2,2.1,2.3,1.8,2.3,2.6,2.3,3.5,2.9
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","05.1 Møbler og boligudstyr, tæpper og anden gulvbelægning",1.1,1.6,1.8,1.2,1.5,1.4,1.4,1.5,2.2,2.5,4.0,3.4
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","05.2 Boligtekstiler",2.4,2.1,1.2,-1.2,0.9,1.6,0.5,1.4,1.4,0.1,2.9,2.4
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","05.3 Husholdningsapparater og reparation heraf",-1.7,-0.5,0.4,-0.4,0.6,0.8,1.0,1.9,2.5,1.4,1.8,1.6
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","05.4 Glas, service og husholdningsredskaber",1.2,1.0,0.8,0.5,3.2,3.3,2.2,3.0,2.8,2.4,3.1,2.6
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","05.5 Værktøj og udstyr til hus og have",2.3,1.7,1.5,2.5,2.2,2.0,2.1,1.7,1.1,0.7,0.5,0.6
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","05.6 Andre varer og tjenester til husholdningen",2.9,2.7,2.6,3.5,4.1,4.2,3.6,4.5,4.5,4.1,4.8,4.4
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","06. Sundhed",-1.9,-2.2,-1.6,-1.3,-2.2,-1.5,-1.3,-1.5,0.6,2.3,2.3,2.4
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","06.1 Medicinske produkter, apparater og medicinsk udstyr",-6.5,-6.9,-5.8,-6.2,-7.9,-6.2,-6.1,-6.7,-2.3,0.2,0.1,0.5
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","06.2 Ambulant behandling",2.5,2.5,2.5,3.3,3.3,3.3,3.3,3.3,3.3,4.4,4.4,4.4
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","06.3 Hospitalstjenester",2.2,0.8,0.8,0.8,0.8,0.8,0.8,2.8,2.8,2.8,2.8,2.8
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","07. Transport",5.4,4.4,4.2,3.9,3.8,4.8,5.3,5.0,5.1,3.4,-0.6,-1.0
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","07.1 Køb af køretøjer",-2.3,-2.1,-2.4,-2.3,-1.5,-1.3,-0.4,-0.1,0.3,0.3,0.1,0.1
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","07.2 Drift af personlige transportmidler",8.7,7.3,6.2,5.4,5.7,7.9,7.8,7.7,7.5,4.1,-2.7,-3.9
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","07.3 Transporttjenester",5.5,4.4,5.8,6.4,4.8,3.2,5.2,3.4,4.0,4.8,4.8,5.0
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","08. Kommunikation",1.2,0.2,0.2,-0.3,0.3,0.0,0.9,0.2,0.9,0.2,1.2,0.9
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","08.1 Posttjenester",14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,13.3,13.3,13.3
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","08.2 Telefon- og telefaxudstyr",2.7,-14.0,1.8,3.6,3.4,5.6,-31.6,-41.4,-37.6,-35.5,-33.2,-35.3
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","08.3 Teletjenester",0.5,-0.1,-0.4,-1.0,-0.4,-0.7,0.8,0.3,1.0,0.1,1.1,1.0
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","09. Fritid og kultur",1.9,3.5,2.5,2.2,1.6,1.4,-0.2,0.8,1.2,0.5,0.6,0.3
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","09.1 Audiovisuelt og fotografisk udstyr og dataudstyr",-7.8,-8.2,-7.5,-8.0,-7.2,-7.4,-8.7,-9.4,-9.4,-10.0,-10.1,-10.0
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","09.2 Andre større varige forbrugsgoder til fritids- og kulturaktiviteter",2.0,0.8,0.7,1.1,-6.8,-6.9,-7.2,-7.3,-7.0,-7.0,-6.9,-6.9
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","09.3 Andet tilbehør og udstyr til fritid, haver og kæledyr",3.6,2.2,1.5,1.9,1.9,2.4,0.9,1.6,2.8,1.3,1.2,0.7
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","09.4 Fritids- og kulturtjenester",3.1,2.6,2.6,2.9,3.2,3.2,4.1,4.1,4.2,3.8,4.1,4.1
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","09.5 Aviser, bøger og papirvarer",2.9,3.5,5.8,5.4,3.5,4.1,2.3,4.3,4.4,3.3,3.5,3.2
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","09.6 Pakkerejser",7.0,19.6,9.6,7.1,5.1,2.2,-4.0,-0.7,-0.4,-0.4,-0.8,-1.5
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","10. Uddannelse",4.3,4.3,4.3,4.3,4.3,3.7,4.0,4.0,3.0,3.0,3.0,3.0
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","11. Restauranter og hoteller",3.1,3.6,3.9,4.0,4.3,4.6,4.7,4.8,5.6,5.3,5.5,5.4
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","11.1 Restauranter, cafeer og kantiner mv.",3.1,3.6,3.9,4.1,4.4,4.6,4.8,4.9,5.6,5.3,5.4,5.3
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","11.2 Overnatningsfaciliteter",2.6,2.6,2.6,2.6,2.2,2.1,2.1,1.9,4.0,4.0,5.4,5.4
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","12. Andre varer og tjenester",3.3,3.3,3.3,3.1,3.1,3.2,3.9,3.9,3.9,4.4,4.1,4.2
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","12.1 Personlig pleje",3.7,3.4,2.9,2.6,2.8,3.3,2.6,2.9,2.7,2.7,2.4,2.2
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","12.3 Andre personlige effekter",2.7,4.1,4.2,5.0,4.4,4.3,4.2,6.0,6.0,5.7,5.7,5.5
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","12.4 Daginstitutioner og social forsorg",6.0,6.0,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","12.5 Forsikring",1.0,1.0,1.0,1.4,1.4,1.4,3.1,3.1,3.1,3.2,3.2,3.2
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","12.6 Finansielle tjenester",-8.3,-8.3,-8.3,-7.3,-7.3,-7.3,-2.6,-2.6,-2.6,1.4,1.3,1.3
"Ændring i forhold til samme måned året før (pct.)","Under 250.000 kr.","12.7 Andre tjenester",6.0,6.0,6.4,5.1,5.1,5.3,5.3,5.3,5.2,6.1,6.1,6.3
"Ændring i forhold til samme måned året før (pct.)","250.000 - 449.999 kr.","00 Forbrugerprisindekset i alt",2.9,3.0,3.1,3.3,3.5,3.9,4.3,4.6,4.3,3.7,2.9,2.5
"Ændring i forhold til samme måned året før (pct.)","250.000 - 449.999 kr.","01 Fødevarer og ikke-alkoholiske drikkevarer",6.9,6.9,7.4,7.6,8.0,9.4,10.2,10.5,8.5,6.2,4.4,4.3
"Ændring i forhold til samme måned året før (pct.)","250.000 - 449.999 kr.","01.1 Fødevarer",6.9,6.7,7.7,7.3,8.2,9.8,10.3,10.8,8.5,6.4,4.2,4.0
"Ændring i forhold til samme måned året før (pct.)","250.000 - 449.999 kr.","01.2 Ikke-alkoholiske drikkevarer",7.0,8.5,5.9,9.5,6.4,6.7,9.5,8.0,8.9,5.7,6.6,7.0
"Ændring i forhold til samme måned året før (pct.)","250.000 - 449.999 kr.","02. Alkoholiske drikkevarer og tobak",3.0,2.2,3.2,3.7,4.7,4.6,4.6,5.2,5.7,4.4,4.8,4.8
"Ændring i forhold til samme måned året før (pct.)","250.000 - 449.999 kr.","02.1 Alkoholiske drikkevarer",4.1,3.6,4.2,5.0,7.6,7.5,7.2,9.7,10.4,8.0,8.5,8.5
"Ændring i forhold til samme måned året før (pct.)","250.000 - 449.999 kr.","02.2 Tobak",2.2,0.9,2.5,2.5,2.3,2.3,2.3,1.6,1.6,1.6,1.6,1.6
"Ændring i forhold til samme måned året før (pct.)","250.000 - 449.999 kr.","03. Beklædning og fodtøj",-0.8,2.8,-0.6,-2.0,-2.3,-1.7,-4.5,2.3,2.8,1.5,1.0,0.4
"Ændring i forhold til samme måned året før (pct.)","250.000 - 449.999 kr.","03.1 Beklædning",-1.3,2.5,-1.3,-2.7,-3.3,-2.5,-4.1,3.3,2.7,1.8,1.2,0.4
"Ændring i forhold til samme måned året før (pct.)","250.000 - 449.999 kr.","03.2 Fodtøj",1.2,3.9,2.4,0.1,2.2,1.5,-5.7,-1.8,3.3,0.8,0.7,0.4
